ID,Words,Image URL,Twitter URL,Tags
1095,はぁ・・・,http://aikatsup.com/media/images/1095.jpg,https://twitter.com/_aikatsup/status/605365257217806336/photo/1,栗栖ここね
1096,ずっと　好きでした　えっ・・・,http://aikatsup.com/media/images/1096.jpg,https://twitter.com/_aikatsup/status/605365464533860353/photo/1,栗栖ここね
1097,おちゃめさんなんだから　おほほほ,http://aikatsup.com/media/images/1097.jpg,https://twitter.com/_aikatsup/status/605365825709539328/photo/1,大空あかり,新条ひなき,栗栖ここね,氷上スミレ,紅林珠璃
1098,もう　幸せすぎる！,http://aikatsup.com/media/images/1098.jpg,https://twitter.com/_aikatsup/status/605366068761100288/photo/1,大空あかり,新条ひなき,氷上スミレ,紅林珠璃
1099,ソーリー！,http://aikatsup.com/media/images/1099.jpg,https://twitter.com/_aikatsup/status/605366217075875840/photo/1,ジョニー
1100,え～！？,http://aikatsup.com/media/images/1100.jpg,https://twitter.com/_aikatsup/status/605366387746304001/photo/1,大空あかり,新条ひなき,栗栖ここね,氷上スミレ,紅林珠璃
1101,買ってくる！　うお～！,http://aikatsup.com/media/images/1101.jpg,https://twitter.com/_aikatsup/status/605366641761730561/photo/1,ジョニー
1102,スイーツは元気のお薬,http://aikatsup.com/media/images/1102.jpg,https://twitter.com/_aikatsup/status/605366854035472384/photo/1,栗栖ここね
1103,ナイスアイカツ！,http://aikatsup.com/media/images/1103.jpg,https://twitter.com/_aikatsup/status/605367056033157123/photo/1,大空あかり,新条ひなき,栗栖ここね,氷上スミレ,紅林珠璃
1104,世界の中心は・・・　ここね,http://aikatsup.com/media/images/1104.jpg,https://twitter.com/_aikatsup/status/605367269389004800/photo/1,大空あかり
1105,いえ　すてきな　お話です,http://aikatsup.com/media/images/1105.jpg,https://twitter.com/_aikatsup/status/605367494988013568/photo/1,その他キャラ
1106,そして熱い,http://aikatsup.com/media/images/1106.jpg,https://twitter.com/_aikatsup/status/605367692074221568/photo/1,紅林珠璃
1107,あっ　始まるみたいだよ,http://aikatsup.com/media/images/1107.jpg,https://twitter.com/_aikatsup/status/607874541658832897/photo/1,大空あかり,新条ひなき,紅林珠璃
1108,お～！,http://aikatsup.com/media/images/1108.jpg,https://twitter.com/_aikatsup/status/607875244028653568/photo/1,大空あかり,天羽まどか,新条ひなき,紅林珠璃
1109,すまない　急に呼ばれたのでな,http://aikatsup.com/media/images/1109.jpg,https://twitter.com/_aikatsup/status/607875585428197376/photo/1,藤原みやび
1110,断る理由はなかった,http://aikatsup.com/media/images/1110.jpg,https://twitter.com/_aikatsup/status/607875803414593536/photo/1,藤原みやび
1111,そんなことはない,http://aikatsup.com/media/images/1111.jpg,https://twitter.com/_aikatsup/status/607876100799143936/photo/1,天羽まどか,新条ひなき,栗栖ここね,藤原みやび,黒沢凛
1112,新た強敵の登場ですな,http://aikatsup.com/media/images/1112.jpg,https://twitter.com/_aikatsup/status/607876599996772352/photo/1,新条ひなき
1113,くぅ　ますます燃えてきたぜ！,http://aikatsup.com/media/images/1113.jpg,https://twitter.com/_aikatsup/status/607876779395579904/photo/1,新条ひなき
1114,い　いいだろう,http://aikatsup.com/media/images/1114.jpg,https://twitter.com/_aikatsup/status/607876931590090753/photo/1,栗栖ここね,藤原みやび
1115,私も負けてられない！,http://aikatsup.com/media/images/1115.jpg,https://twitter.com/_aikatsup/status/607877187765608448/photo/1,大空あかり
1116,断る,http://aikatsup.com/media/images/1116.jpg,https://twitter.com/_aikatsup/status/607877324843806720/photo/1,断る,藤原みやび
1117,えっと・・・　どうしたの？,http://aikatsup.com/media/images/1117.jpg,https://twitter.com/_aikatsup/status/607877523750322177/photo/1,大空あかり
1118,断じて拒否する,http://aikatsup.com/media/images/1118.jpg,https://twitter.com/_aikatsup/status/607877690629091328/photo/1,藤原みやび
1119,そ　そうだったかしら　おほほほ・・・,http://aikatsup.com/media/images/1119.jpg,https://twitter.com/_aikatsup/status/607877963728551937/photo/1,栗栖ここね
1120,た　大変だ,http://aikatsup.com/media/images/1120.jpg,https://twitter.com/_aikatsup/status/607878139969085440/photo/1,大空あかり
1121,どう　わかるの？,http://aikatsup.com/media/images/1121.jpg,https://twitter.com/_aikatsup/status/607878290380947456/photo/1,大空あかり
1122,もうダメ　一歩も動けない,http://aikatsup.com/media/images/1122.jpg,https://twitter.com/_aikatsup/status/607878588168159233/photo/1,その他キャラ
1123,もう　ひと踏ん張りだ,http://aikatsup.com/media/images/1123.jpg,https://twitter.com/_aikatsup/status/607878763288797184/photo/1,その他キャラ,藤原みやび
1124,ん？　なにが？,http://aikatsup.com/media/images/1124.jpg,https://twitter.com/_aikatsup/status/607878913054801922/photo/1,栗栖ここね,藤原みやび
1125,いい感じに　カリエンテ,http://aikatsup.com/media/images/1125.jpg,https://twitter.com/_aikatsup/status/610390155828965376/photo/1,新条ひなき,紅林珠璃
1126,つまり　熱くなってきた,http://aikatsup.com/media/images/1126.jpg,https://twitter.com/_aikatsup/status/610390354202771456/photo/1,新条ひなき,紅林珠璃
1127,ねぇ　見て　見て！,http://aikatsup.com/media/images/1127.jpg,https://twitter.com/_aikatsup/status/610390533278535681/photo/1,新条ひなき,紅林珠璃
1128,辛い！,http://aikatsup.com/media/images/1128.jpg,https://twitter.com/_aikatsup/status/610390683338211330/photo/1,紅林珠璃
1129,だが・・・　それだけじゃないんだフォーッ！,http://aikatsup.com/media/images/1129.jpg,https://twitter.com/_aikatsup/status/610390921922789376/photo/1,ジョニー
1130,（歓声）,http://aikatsup.com/media/images/1130.jpg,https://twitter.com/_aikatsup/status/610391161274937344/photo/1,その他キャラ,セリフなし
1131,エブリハニー　レッツ　エンジョイだ！,http://aikatsup.com/media/images/1131.jpg,https://twitter.com/_aikatsup/status/610391388136443904/photo/1,ジョニー
1132,盛り上がってますね,http://aikatsup.com/media/images/1132.jpg,https://twitter.com/_aikatsup/status/610391756891254784/photo/1,氷上スミレ,黒沢凛
1133,とっても最高！！,http://aikatsup.com/media/images/1133.jpg,https://twitter.com/_aikatsup/status/610392595924041728/photo/1,新条ひなき,紅林珠璃
1134,終わったら　お腹空いた,http://aikatsup.com/media/images/1134.jpg,https://twitter.com/_aikatsup/status/610392829404155904/photo/1,新条ひなき,紅林珠璃
1135,どうだ？,http://aikatsup.com/media/images/1135.jpg,https://twitter.com/_aikatsup/status/610393337825136640/photo/1,藤原みやび
1136,大変だ,http://aikatsup.com/media/images/1136.jpg,https://twitter.com/_aikatsup/status/610394172479008768/photo/1,新条ひなき,紅林珠璃
1137,みやみやみやみや　みやび～む！,http://aikatsup.com/media/images/1137.jpg,https://twitter.com/_aikatsup/status/610394407225815040/photo/1,みやビーム,藤原みやび
1138,どうしよう・・・,http://aikatsup.com/media/images/1138.jpg,https://twitter.com/_aikatsup/status/610394580907745281/photo/1,大空あかり
1140,どこにも見当たらないですね,http://aikatsup.com/media/images/1140.jpg,https://twitter.com/_aikatsup/status/612980020722597888/photo/1,天羽まどか
1141,あまり時間もないですし,http://aikatsup.com/media/images/1141.jpg,https://twitter.com/_aikatsup/status/612980054331527168/photo/1,大空あかり,天羽まどか
1142,急がないと！ですね,http://aikatsup.com/media/images/1142.jpg,https://twitter.com/_aikatsup/status/612980795012050944/photo/1,大空あかり,天羽まどか
1143,あっ　待ってください！,http://aikatsup.com/media/images/1143.jpg,https://twitter.com/_aikatsup/status/612981372232151041/photo/1,天羽まどか
1144,え？　ちょっと！,http://aikatsup.com/media/images/1144.jpg,https://twitter.com/_aikatsup/status/612981987788259328/photo/1,大空あかり,天羽まどか,栗栖ここね,藤原みやび
1145,どうしたのかな？　さぁ,http://aikatsup.com/media/images/1145.jpg,https://twitter.com/_aikatsup/status/612982430438289408/photo/1,栗栖ここね,藤原みやび
1146,やっと見つけた！,http://aikatsup.com/media/images/1146.jpg,https://twitter.com/_aikatsup/status/612983277972946944/photo/1,大空あかり,天羽まどか
1147,え～！,http://aikatsup.com/media/images/1147.jpg,https://twitter.com/_aikatsup/status/612986521163972608/photo/1,その他キャラ
1148,なるほど・・・　つまり,http://aikatsup.com/media/images/1148.jpg,https://twitter.com/_aikatsup/status/612986694569082880/photo/1,天羽まどか
1149,うん　そうみたい,http://aikatsup.com/media/images/1149.jpg,https://twitter.com/_aikatsup/status/612986854816657409/photo/1,大空あかり,天羽まどか
1150,おいしい,http://aikatsup.com/media/images/1150.jpg,https://twitter.com/_aikatsup/status/612987064972238848/photo/1,栗栖ここね
1151,そんな　オーバーな・・・,http://aikatsup.com/media/images/1151.jpg,https://twitter.com/_aikatsup/status/612987363854147584/photo/1,栗栖ここね,氷上スミレ,藤原みやび,黒沢凛
1152,頑張ります！,http://aikatsup.com/media/images/1152.jpg,https://twitter.com/_aikatsup/status/612987641772912640/photo/1,氷上スミレ,黒沢凛
1153,こんなに　いっぱい・・・,http://aikatsup.com/media/images/1153.jpg,https://twitter.com/_aikatsup/status/612987837579788288/photo/1,大空あかり
1154,（ざわめき）,http://aikatsup.com/media/images/1154.jpg,https://twitter.com/_aikatsup/status/612988014474584064/photo/1,その他キャラ,セリフなし
1155,間に合わないかも,http://aikatsup.com/media/images/1155.jpg,https://twitter.com/_aikatsup/status/612988167478579200/photo/1,大空あかり,天羽まどか
1156,さぁ　急ごう！,http://aikatsup.com/media/images/1156.jpg,https://twitter.com/_aikatsup/status/612988335989002240/photo/1,新条ひなき,氷上スミレ,紅林珠璃
1157,これこそ　アイカツだ！,http://aikatsup.com/media/images/1157.jpg,https://twitter.com/_aikatsup/status/612988490297376768/photo/1,その他キャラ
1158,ブレないっていうか,http://aikatsup.com/media/images/1158.jpg,https://twitter.com/_aikatsup/status/612988655204864000/photo/1,天羽まどか
1159,さぁ　もう　あまり時間がない！,http://aikatsup.com/media/images/1159.jpg,https://twitter.com/_aikatsup/status/612988848579022849/photo/1,その他キャラ
1160,あった！,http://aikatsup.com/media/images/1160.jpg,https://twitter.com/_aikatsup/status/612989036383186944/photo/1,大空あかり
1161,今日は1日　雨になりそうです,http://aikatsup.com/media/images/1161.jpg,https://twitter.com/_aikatsup/status/615466933333331972/photo/1,大空あかり
1162,気をつけてくださいね,http://aikatsup.com/media/images/1162.jpg,https://twitter.com/_aikatsup/status/615467431243329537/photo/1,大空あかり
1163,いってらっしゃ～い,http://aikatsup.com/media/images/1163.jpg,https://twitter.com/_aikatsup/status/615467662257356800/photo/1,大空あかり
1164,な　れ　る！！,http://aikatsup.com/media/images/1164.jpg,https://twitter.com/_aikatsup/status/615467866431721473/photo/1,紅林珠璃
1165,ロマンチックだね,http://aikatsup.com/media/images/1165.jpg,https://twitter.com/_aikatsup/status/615468328488865792/photo/1,天羽まどか,新条ひなき,氷上スミレ,藤原みやび,黒沢凛
1166,どう？　やってみる？,http://aikatsup.com/media/images/1166.jpg,https://twitter.com/_aikatsup/status/615468631300792320/photo/1,その他キャラ
1167,え～　いやぁ　それは・・・,http://aikatsup.com/media/images/1167.jpg,https://twitter.com/_aikatsup/status/615468988047323137/photo/1,大空あかり,氷上スミレ
1168,え？　どうして？,http://aikatsup.com/media/images/1168.jpg,https://twitter.com/_aikatsup/status/615469163771891712/photo/1,大空あかり,氷上スミレ
1169,え～　なんか　なんか照れる,http://aikatsup.com/media/images/1169.jpg,https://twitter.com/_aikatsup/status/615469462452465664/photo/1,大空あかり,氷上スミレ
1170,そうだな　結婚式まで　もう時間がない,http://aikatsup.com/media/images/1170.jpg,https://twitter.com/_aikatsup/status/615469996983123968/photo/1,その他キャラ
1171,一生に一度の大事な日だからな,http://aikatsup.com/media/images/1171.jpg,https://twitter.com/_aikatsup/status/615470179699392512/photo/1,ジョニー
1172,ああ　それじゃあ　あとで,http://aikatsup.com/media/images/1172.jpg,https://twitter.com/_aikatsup/status/615470407882162176/photo/1,ジョニー
1173,け・・・　結婚！？,http://aikatsup.com/media/images/1173.jpg,https://twitter.com/_aikatsup/status/615470587264131072/photo/1,大空あかり
1174,結婚のにおいとか　しませんし,http://aikatsup.com/media/images/1174.jpg,https://twitter.com/_aikatsup/status/615470813295161345/photo/1,天羽まどか
1175,ハニーたち　盛り上がってるな,http://aikatsup.com/media/images/1175.jpg,https://twitter.com/_aikatsup/status/615471035853307904/photo/1,ジョニー
1176,コケコッコー！,http://aikatsup.com/media/images/1176.jpg,https://twitter.com/_aikatsup/status/615471243634946048/photo/1,紅林珠璃
1177,誰かに謝りに行くのか？,http://aikatsup.com/media/images/1177.jpg,https://twitter.com/_aikatsup/status/615471765582561280/photo/1,大空あかり,天羽まどか,新条ひなき,氷上スミレ,藤原みやび,黒沢凛
1178,うん　うん,http://aikatsup.com/media/images/1178.jpg,https://twitter.com/_aikatsup/status/615471919630958592/photo/1,大空あかり,新条ひなき,紅林珠璃
1179,そんなのオケオケオッケーだよ！,http://aikatsup.com/media/images/1179.jpg,https://twitter.com/_aikatsup/status/615472133121019904/photo/1,オケオケ,冴草きい,音城セイラ
1180,わあ　楽しみです！,http://aikatsup.com/media/images/1180.jpg,https://twitter.com/_aikatsup/status/615472450109726720/photo/1,大空あかり
1181,しっかりしてください！,http://aikatsup.com/media/images/1181.jpg,https://twitter.com/_aikatsup/status/615472650035441664/photo/1,その他キャラ,ジョニー
1182,結婚！？　ウソ！　ウソウソウッソー！！,http://aikatsup.com/media/images/1182.jpg,https://twitter.com/_aikatsup/status/615472911487340545/photo/1,冴草きい
1183,く～！　びっくりした,http://aikatsup.com/media/images/1183.jpg,https://twitter.com/_aikatsup/status/615473085706166272/photo/1,大空あかり
1184,おめでとうございます！,http://aikatsup.com/media/images/1184.jpg,https://twitter.com/_aikatsup/status/615473253851660288/photo/1,大空あかり,天羽まどか,氷上スミレ,黒沢凛
1185,はあ？,http://aikatsup.com/media/images/1185.jpg,https://twitter.com/_aikatsup/status/615473379655585792/photo/1,その他キャラ
1186,う～ん,http://aikatsup.com/media/images/1186.jpg,https://twitter.com/_aikatsup/status/615473525361520640/photo/1,氷上スミレ
1187,わかりました　お役に立てて嬉しいです,http://aikatsup.com/media/images/1187.jpg,https://twitter.com/_aikatsup/status/615473775987920896/photo/1,大空あかり,氷上スミレ
1188,お兄ちゃん？,http://aikatsup.com/media/images/1188.jpg,https://twitter.com/_aikatsup/status/615473933865758720/photo/1,大空あかり,氷上スミレ
1189,えぇ！？,http://aikatsup.com/media/images/1189.jpg,https://twitter.com/_aikatsup/status/615474064870674432/photo/1,その他キャラ
1190,お兄ちゃん　ありがとう,http://aikatsup.com/media/images/1190.jpg,https://twitter.com/_aikatsup/status/615474277752549376/photo/1,その他キャラ
1191,きれい,http://aikatsup.com/media/images/1191.jpg,https://twitter.com/_aikatsup/status/615474416797888512/photo/1,大空あかり,氷上スミレ
1192,ぐっ・・・　うっうっ・・・,http://aikatsup.com/media/images/1192.jpg,https://twitter.com/_aikatsup/status/615474679319412736/photo/1,ジョニー
1193,つまり　楽しみ,http://aikatsup.com/media/images/1193.jpg,https://twitter.com/_aikatsup/status/618011535126847488/photo/1,紅林珠璃
1194,くっ・・・,http://aikatsup.com/media/images/1194.jpg,https://twitter.com/_aikatsup/status/618011689338798080/photo/1,紅林珠璃
1195,はぁ・・・,http://aikatsup.com/media/images/1195.jpg,https://twitter.com/_aikatsup/status/618011809056854016/photo/1,紅林珠璃
1196,わかったぜ！,http://aikatsup.com/media/images/1196.jpg,https://twitter.com/_aikatsup/status/618011935955554304/photo/1,ジョニー
1197,いつものあれ　いきますか,http://aikatsup.com/media/images/1197.jpg,https://twitter.com/_aikatsup/status/618012193112506368/photo/1,天羽まどか,紅林珠璃
1198,オーダー　私のまかない！,http://aikatsup.com/media/images/1198.jpg,https://twitter.com/_aikatsup/status/618012377338896384/photo/1,天羽まどか
1199,また　その悲しい注文か・・・,http://aikatsup.com/media/images/1199.jpg,https://twitter.com/_aikatsup/status/618012615768289281/photo/1,紅林珠璃
1200,1日1回くらい　言いたいじゃないですか,http://aikatsup.com/media/images/1200.jpg,https://twitter.com/_aikatsup/status/618012926570426369/photo/1,天羽まどか
1201,ここね！,http://aikatsup.com/media/images/1201.jpg,https://twitter.com/_aikatsup/status/618013059139801088/photo/1,栗栖ここね
1202,（拍手）,http://aikatsup.com/media/images/1202.jpg,https://twitter.com/_aikatsup/status/618013218808565761/photo/1,ジョニー,セリフなし
1203,バッドガール！,http://aikatsup.com/media/images/1203.jpg,https://twitter.com/_aikatsup/status/618013386090000384/photo/1,ジョニー
1204,本当ですか？,http://aikatsup.com/media/images/1204.jpg,https://twitter.com/_aikatsup/status/618013561726464000/photo/1,天羽まどか
1205,う～ん　すばらしい！,http://aikatsup.com/media/images/1205.jpg,https://twitter.com/_aikatsup/status/618013722846433280/photo/1,紅林珠璃
1206,よろしくお願いします！,http://aikatsup.com/media/images/1206.jpg,https://twitter.com/_aikatsup/status/618013945287147522/photo/1,栗栖ここね,紅林珠璃
1207,どうかしらね,http://aikatsup.com/media/images/1207.jpg,https://twitter.com/_aikatsup/status/618014079341363200/photo/1,その他キャラ
1208,は～い　よろしく,http://aikatsup.com/media/images/1208.jpg,https://twitter.com/_aikatsup/status/618014257850900480/photo/1,天羽まどか,栗栖ここね,紅林珠璃
1209,あっ　はい,http://aikatsup.com/media/images/1209.jpg,https://twitter.com/_aikatsup/status/618014441217486848/photo/1,天羽まどか
1210,では始めます,http://aikatsup.com/media/images/1210.jpg,https://twitter.com/_aikatsup/status/618014649657614336/photo/1,氷上スミレ
1211,そこですか？,http://aikatsup.com/media/images/1211.jpg,https://twitter.com/_aikatsup/status/618015500405071872/photo/1,その他キャラ,ジョニー
1212,何かしら？,http://aikatsup.com/media/images/1212.jpg,https://twitter.com/_aikatsup/status/618016402604081153/photo/1,天羽まどか,栗栖ここね
1213,待たせたな　諸君,http://aikatsup.com/media/images/1213.jpg,https://twitter.com/_aikatsup/status/618016713674625024/photo/1,大空あかり
1214,あっ　なるほど,http://aikatsup.com/media/images/1214.jpg,https://twitter.com/_aikatsup/status/618016988028256256/photo/1,天羽まどか
1215,そのとおりだ,http://aikatsup.com/media/images/1215.jpg,https://twitter.com/_aikatsup/status/618017258275651584/photo/1,大空あかり,天羽まどか,栗栖ここね,紅林珠璃
1216,喜んで！,http://aikatsup.com/media/images/1216.jpg,https://twitter.com/_aikatsup/status/618017857868148738/photo/1,紅林珠璃
1217,断る！　え？,http://aikatsup.com/media/images/1217.jpg,https://twitter.com/_aikatsup/status/618018165528788992/photo/1,断る,紅林珠璃
1218,じゃ　出すもの出して　もらおっかな,http://aikatsup.com/media/images/1218.jpg,https://twitter.com/_aikatsup/status/618018382911148032/photo/1,新条ひなき
1219,そう言うと思ったわ,http://aikatsup.com/media/images/1219.jpg,https://twitter.com/_aikatsup/status/618018600444530688/photo/1,栗栖ここね,紅林珠璃
1220,いただきます！,http://aikatsup.com/media/images/1220.jpg,https://twitter.com/_aikatsup/status/618018772390014976/photo/1,新条ひなき
1221,おいしい！,http://aikatsup.com/media/images/1221.jpg,https://twitter.com/_aikatsup/status/618018911687061504/photo/1,新条ひなき
1222,ごちそうさま　おいしかった,http://aikatsup.com/media/images/1222.jpg,https://twitter.com/_aikatsup/status/618019170899210240/photo/1,新条ひなき
1223,でも不思議だよね,http://aikatsup.com/media/images/1223.jpg,https://twitter.com/_aikatsup/status/618019344094597122/photo/1,新条ひなき
1224,ではでは　本件はこれにて落着,http://aikatsup.com/media/images/1224.jpg,https://twitter.com/_aikatsup/status/618019693392064512/photo/1,大空あかり
1225,私はこれで失礼しよう,http://aikatsup.com/media/images/1225.jpg,https://twitter.com/_aikatsup/status/618019852427460608/photo/1,大空あかり
1226,うむ,http://aikatsup.com/media/images/1226.jpg,https://twitter.com/_aikatsup/status/618019982757117953/photo/1,大空あかり
1227,エクセレント！,http://aikatsup.com/media/images/1227.jpg,https://twitter.com/_aikatsup/status/618020142060941312/photo/1,ジョニー
1228,おぉ・・・　よかった　よかった・・・,http://aikatsup.com/media/images/1228.jpg,https://twitter.com/_aikatsup/status/618020322130853888/photo/1,ジョニー
1229,このユリカ様に ふさわしい 宴になりそうね！,http://aikatsup.com/media/images/1229.jpg,https://twitter.com/_aikatsup/status/618393881487523840/photo/1,藤堂ユリカ
1230,最高！ 最高！,http://aikatsup.com/media/images/1230.jpg,https://twitter.com/_aikatsup/status/618530043589849088/photo/1,新条ひなき,紅林珠璃
1231,最高！ 最高！,http://aikatsup.com/media/images/1231.jpg,https://twitter.com/_aikatsup/status/618530182777802753/photo/1,新条ひなき,紅林珠璃
1232,大きいですね,http://aikatsup.com/media/images/1232.jpg,https://twitter.com/_aikatsup/status/618530794466770944/photo/1
1233,寝息,http://aikatsup.com/media/images/1233.jpg,https://twitter.com/_aikatsup/status/618531027477118976/photo/1,セリフなし,星宮いちご
1234,だよね～,http://aikatsup.com/media/images/1234.jpg,https://twitter.com/_aikatsup/status/620592698836168704/photo/1,新条ひなき,紅林珠璃
1235,1位だった！,http://aikatsup.com/media/images/1235.jpg,https://twitter.com/_aikatsup/status/620592837197852673/photo/1,紅林珠璃
1236,はい　頑張ります！,http://aikatsup.com/media/images/1236.jpg,https://twitter.com/_aikatsup/status/620593026465804288/photo/1,新条ひなき,紅林珠璃
1237,うん　準備進んでるね,http://aikatsup.com/media/images/1237.jpg,https://twitter.com/_aikatsup/status/620593212751622144/photo/1,新条ひなき,紅林珠璃
1238,なんだか新鮮,http://aikatsup.com/media/images/1238.jpg,https://twitter.com/_aikatsup/status/620593379580100608/photo/1,新条ひなき,紅林珠璃
1239,え～　そうなんだ　意外,http://aikatsup.com/media/images/1239.jpg,https://twitter.com/_aikatsup/status/620593553660510208/photo/1,新条ひなき,紅林珠璃
1240,グラシアス！　つまり　ありがとうございます,http://aikatsup.com/media/images/1240.jpg,https://twitter.com/_aikatsup/status/620593773710458880/photo/1,紅林珠璃
1241,あれ？,http://aikatsup.com/media/images/1241.jpg,https://twitter.com/_aikatsup/status/620594004673990656/photo/1,新条ひなき,紅林珠璃
1242,へぇ　知らなかった,http://aikatsup.com/media/images/1242.jpg,https://twitter.com/_aikatsup/status/620594238858727425/photo/1,新条ひなき,紅林珠璃
1243,あっ！,http://aikatsup.com/media/images/1243.jpg,https://twitter.com/_aikatsup/status/620594622176235522/photo/1,新条ひなき
1244,気になることがあるなら　言っちゃいなよ,http://aikatsup.com/media/images/1244.jpg,https://twitter.com/_aikatsup/status/620594874820096000/photo/1,新条ひなき,紅林珠璃
1245,お祭りなんだから　楽しくやらないと！,http://aikatsup.com/media/images/1245.jpg,https://twitter.com/_aikatsup/status/620595070287241216/photo/1,紅林珠璃
1246,バレ！　つまりオーケー,http://aikatsup.com/media/images/1246.jpg,https://twitter.com/_aikatsup/status/620595240076836865/photo/1,新条ひなき,紅林珠璃
1247,胸が　アツくって　じっとしてられないぜ！,http://aikatsup.com/media/images/1247.jpg,https://twitter.com/_aikatsup/status/620595742319714304/photo/1,新条ひなき
1248,ちょ～っと　スパイスが　足りない気がするんだよね,http://aikatsup.com/media/images/1248.jpg,https://twitter.com/_aikatsup/status/620595984846880769/photo/1,その他キャラ
1249,はいっ！,http://aikatsup.com/media/images/1249.jpg,https://twitter.com/_aikatsup/status/620596142020034560/photo/1,新条ひなき
1250,でも　すごいよ！,http://aikatsup.com/media/images/1250.jpg,https://twitter.com/_aikatsup/status/620596307887919104/photo/1,大空あかり,氷上スミレ
1251,うん。言っていいのかな・・・,http://aikatsup.com/media/images/1251.jpg,https://twitter.com/_aikatsup/status/620596496707129346/photo/1,新条ひなき,紅林珠璃
1252,思いきって　言ってみた！,http://aikatsup.com/media/images/1252.jpg,https://twitter.com/_aikatsup/status/620596658137477120/photo/1,新条ひなき
1253,チッチッチッ　まだまだ,http://aikatsup.com/media/images/1253.jpg,https://twitter.com/_aikatsup/status/620596893274378240/photo/1,新条ひなき,紅林珠璃
1254,そうだったんですか,http://aikatsup.com/media/images/1254.jpg,https://twitter.com/_aikatsup/status/620597252264824832/photo/1,大空あかり,天羽まどか,氷上スミレ,黒沢凛
1255,これだぜ！,http://aikatsup.com/media/images/1255.jpg,https://twitter.com/_aikatsup/status/620597388109938688/photo/1,新条ひなき
1256,セリフなし,http://aikatsup.com/media/images/1256.png,https://twitter.com/_aikatsup/status/622167033371688960/photo/1,大空あかり,栗栖ここね
1257,ここね！,http://aikatsup.com/media/images/1257.jpg,https://twitter.com/_aikatsup/status/622448142189891584/photo/1,天羽まどか
1258,それで 世界の中心でグラシアス！,http://aikatsup.com/media/images/1258.jpg,https://twitter.com/_aikatsup/status/622448418451931136/photo/1,新条ひなき,栗栖ここね,紅林珠璃
1259,だよね～！,http://aikatsup.com/media/images/1259.jpg,https://twitter.com/_aikatsup/status/622448624195112960/photo/1,栗栖ここね
1260,世界の中心でありがとう！パーティーを始めます！,http://aikatsup.com/media/images/1260.jpg,https://twitter.com/_aikatsup/status/622448909994999808/photo/1,栗栖ここね
1261,ふわ～っ！,http://aikatsup.com/media/images/1261.jpg,https://twitter.com/_aikatsup/status/622449059068928001/photo/1,栗栖ここね
1262,ここね 絶対に送られたりなんかしないんだから！,http://aikatsup.com/media/images/1262.jpg,https://twitter.com/_aikatsup/status/622449231865905152/photo/1,栗栖ここね
1263,その顔を見せてほしい！,http://aikatsup.com/media/images/1263.jpg,https://twitter.com/_aikatsup/status/622449446022832128/photo/1,紅林珠璃
1264,何… これ？,http://aikatsup.com/media/images/1264.jpg,https://twitter.com/_aikatsup/status/622449628647063556/photo/1,大空あかり
1265,ここね！,http://aikatsup.com/media/images/1265.jpg,https://twitter.com/_aikatsup/status/622449850173407232/photo/1,天羽まどか
1266,ここね アツくユニットしよう！,http://aikatsup.com/media/images/1266.jpg,https://twitter.com/_aikatsup/status/622450203044352000/photo/1,紅林珠璃
1267,私は12位か…。,http://aikatsup.com/media/images/1267.jpg,https://twitter.com/_aikatsup/status/622457549741146112/photo/1,紫吹蘭
1268,温泉に…行くぞ！,http://aikatsup.com/media/images/1268.jpg,https://twitter.com/_aikatsup/status/622457727273426944/photo/1,星宮いちご,紫吹蘭,霧矢あおい
1269,セリフなし,http://aikatsup.com/media/images/1269.jpg,https://twitter.com/_aikatsup/status/622458372755845120/photo/1,セリフなし,チャンバラ,星宮いちご,有栖川おとめ,紫吹蘭
1270,セリフなし,http://aikatsup.com/media/images/1270.jpg,https://twitter.com/_aikatsup/status/622458663907688449/photo/1,セリフなし,チャンバラ,紫吹蘭
1271,セリフなし,http://aikatsup.com/media/images/1271.jpg,https://twitter.com/_aikatsup/status/622460047407198208/photo/1,ジョニー,セリフなし
1272,セリフなし,http://aikatsup.com/media/images/1272.jpg,https://twitter.com/_aikatsup/status/622460139321229312/photo/1,ジョニー,セリフなし
1273,ヘイヘイヘイ探したぜハニー！,http://aikatsup.com/media/images/1273.jpg,https://twitter.com/_aikatsup/status/622460310692040704/photo/1,ジョニー
1274,真のアイドルなんだぜイェー,http://aikatsup.com/media/images/1274.jpg,https://twitter.com/_aikatsup/status/622460507031601152/photo/1,ジョニー
1275,春休みだ！,http://aikatsup.com/media/images/1275.jpg,https://twitter.com/_aikatsup/status/622580828510355456/photo/1,星宮いちご
1276,穏やかじゃない,http://aikatsup.com/media/images/1276.jpg,https://twitter.com/_aikatsup/status/622460975673815040/photo/1,大空あかり,星宮いちご
1277,アイカツ アイカツ アイカツ,http://aikatsup.com/media/images/1277.jpg,https://twitter.com/_aikatsup/status/622461200505266176/photo/1,大空あかり,星宮いちご
1278,穏やかじゃない　うふふ,http://aikatsup.com/media/images/1278.jpg,https://twitter.com/_aikatsup/status/622461480168861697/photo/1,星宮いちご,紫吹蘭,霧矢あおい
1279,穏やかじゃない,http://aikatsup.com/media/images/1279.jpg,https://twitter.com/_aikatsup/status/622461656010919936/photo/1,星宮いちご,紫吹蘭,霧矢あおい
